date,rainfall_mm,soil_moisture,temperature_c,vegetation_index,operating_hours,downtime_hours,utilization,planned_blasts,blasting_delay_hours,delay_reason,production_mt,target_mt,shortfall,production_gap_mt
2023-02-25,1.4730241199878817,0.2537598181211537,30.422473135504603,0.3143108516214807,64.76390906694147,10.472931064213777,0.6746240527806402,2,2.5804540509248803,Material_Availability,6962.370446679503,8303.55631457824,1,1341.1858678987364
2023-02-26,3.5897954821699396,0.21267009010830448,29.16337284262161,0.2923189554796436,62.32326383027803,12.449547750298642,0.6492006648987294,1,1.7309643385383822,None,7625.5279959197105,8483.83104501154,1,858.30304909183
2023-02-27,2.8711690265589724,0.22703823513081228,32.30731157509493,0.28134717286764444,64.4751134592816,17.871747269403933,0.6716157652008501,1,1.287714076092105,Equipment,7548.0562458300265,8383.768747650462,1,835.7125018204351
2023-02-28,1.4957999413346923,0.26709723626746446,27.705951228204,0.4231005047165002,59.27817936812713,12.44622548004023,0.6174810350846576,0,0.5487022309900547,Weather,8357.756965031973,8683.187107354179,1,325.43014232220594
2023-03-01,3.6949808581207817,0.22909456533237726,36.54901033316781,0.2835532779893793,69.17927495511962,6.067763239197381,0.7206174474491627,0,1.2206810214738772,Weather,8081.423770270486,8696.00333084051,1,614.579560570025
2023-03-02,1.8447884137266937,0.2350639696142104,34.0743408947886,0.3459531870201114,66.12870597997463,11.477400133066666,0.6888406872914024,0,2.0681226347035704,None,6636.0513349096145,8424.841189593977,1,1788.7898546843626
2023-03-03,0.48611102704579107,0.23124051377247062,33.859013162482334,0.338045819445395,64.29288103727905,26.580575691613383,0.66971751080499,0,0.117992732695943,None,6270.816408380177,8328.51362047144,1,2057.6972120912633
2023-03-04,0.9845391614331013,0.21124298194824603,38.074106956591216,0.39895226303222514,64.89659879691352,11.789711222043598,0.6760062374678492,0,1.0402110951827255,Weather,7624.335210764268,8407.699290050601,1,783.3640792863334
2023-03-05,4.486393682844905,0.23296086787106846,34.62283694152592,0.352563925762159,64.13160878888326,5.18693383914094,0.6680375915508673,2,0.2779829414399837,None,8966.531352031925,8574.970491299502,0,-391.56086073242295
2023-03-06,0.7773551752165481,0.2397005720707041,33.655626653656675,0.3887435669839707,64.78725004693116,16.712335877970503,0.6748671879888664,3,8.744575241114228,Safety_Clearance,6228.514043191492,8381.30976179267,1,2152.795718601178
2023-03-07,0.10537413967680914,0.25170035951690617,32.34601364543386,0.3133876452910296,63.86059921532971,14.846353520750432,0.6652145751596844,2,0.9008272263764243,None,6076.026174862789,8391.26317743023,1,2315.237002567441
2023-03-08,4.988694557241295,0.34486714051532746,33.27076629318988,0.33406696105688066,69.49114699233984,9.112510533803452,0.7238661145035399,1,0.336143332596735,None,7405.984453246381,8695.256607444095,1,1289.2721541977135
2023-03-09,1.4702251780962403,0.22623361582724316,31.887809153920287,0.1973765049529163,58.26309292972238,13.119608283344714,0.6069072180179416,0,0.6666246587647644,Safety_Clearance,7402.816460897607,8704.290226214216,1,1301.4737653166094
2023-03-10,2.9669692399438587,0.24480463335749855,32.396703471016416,0.3479845770969351,67.42790361601016,11.923827085851686,0.7023739960001059,4,0.10227867626824075,None,7313.223930688261,8672.936172703085,1,1359.7122420148235
2023-03-11,1.2269419052036483,0.2406384257609472,31.357199777179957,0.3997424568818415,64.74716410287584,8.628238608655154,0.6744496260716233,3,1.18812688882132,Weather,7800.705926613231,8220.477915635665,1,419.77198902243435
2023-03-12,2.000198052573782,0.28462473103653263,35.98393360077411,0.2923948812535593,61.423114640498476,27.67341839783553,0.6398241108385258,0,2.016753965366842,None,6024.786428282092,8106.879419052038,1,2082.0929907699465
2023-03-13,1.766747672199934,0.23548436692179145,33.38663357190064,0.372510248457834,64.55679933727082,22.055123843301438,0.6724666597632377,1,1.9449503231184462,Weather,6553.9968520154125,8413.967200401332,1,1859.9703483859194
2023-03-14,0.20421544295087476,0.25677314101201654,31.001604268434818,0.3475677230480108,59.688591547870644,16.8591584746027,0.6217561619569859,1,3.2795949383724503,None,6125.338984888846,8506.348377022625,1,2381.0093921337784
2023-03-15,0.33449264645836396,0.3167808250995485,34.59081612075899,0.3606676680372359,62.15058506226042,23.339477892299318,0.6474019277318793,1,1.2619453616381764,None,6257.785046579116,8341.516921984212,1,2083.7318754050957
2023-03-16,3.5901707258825444,0.29959819608689503,33.60272749709858,0.39711595379124137,63.055856998545195,15.964069952422701,0.6568318437348458,2,1.974839615790479,Weather,6242.414725547275,8852.270391485983,1,2609.8556659387077
2023-03-17,0.2680896696122116,0.2912295485778259,31.314390466934043,0.3334798170588167,63.492289373356655,8.892823766106474,0.6613780143057985,0,1.9627920205223603,Material_Availability,7247.994703231289,8515.823292734522,1,1267.8285895032323
2023-03-18,0.7071068325815879,0.23855041660507947,32.2003699230178,0.37955459603594505,61.3036551479022,13.202794478631137,0.6385797411239812,2,0.2614999849525701,Material_Availability,7668.508259984578,8536.715796755443,1,868.2075367708649
2023-03-19,1.8451598538596305,0.2550800430247585,32.24436673059191,0.313356609296459,62.01759751103447,11.88865861211008,0.6460166407399424,1,1.2885401909513126,None,7879.161591798632,8468.555675409738,1,589.394083611106
2023-03-20,4.9775885937302515,0.3046868980093956,39.10502108451666,0.4135675480598494,68.9827071567524,11.47048463876691,0.7185698662161708,1,2.3102743553817047,Weather,6856.752179261843,8578.74507708032,1,1721.992897818478
2023-03-21,0.9858876083276978,0.3221475902600031,34.96238038073226,0.27919946487877945,68.05357733379856,17.869237184701014,0.7088914305604016,1,2.1659871726723368,None,6202.309587011504,8776.697111607062,1,2574.387524595558
2023-03-22,1.4669610974753844,0.3329900679851633,35.67811848352192,0.36275163859088716,64.96011445325797,9.837490220019804,0.6766678588881038,1,0.8856430734404828,Weather,7721.308916122347,8179.442403339163,1,458.1334872168163
2023-03-23,6.807927597212142,0.2676215315584238,33.37576732897852,0.36866438828861725,66.59067140155022,18.32326224334521,0.6936528270994815,3,0.0852807257770565,Equipment,5948.9596657764205,8729.105376080648,1,2780.1457103042276
2023-03-24,2.7886964942781667,0.1814283695469841,31.88007651676669,0.3754848742281852,63.7437316643478,11.925588381447598,0.6639972048369562,0,1.2274388601912725,None,7965.163521781781,8599.407711129059,1,634.2441893472778
2023-03-25,0.7896729754657431,0.2866638455744385,29.870126172693883,0.4505186804975444,61.65363257054693,17.272203769908515,0.6422253392765306,3,1.4290797140911202,Weather,7419.199839077682,8608.71213521002,1,1189.5122961323386
2023-03-26,2.737154918949129,0.2856330662229888,32.36248669652952,0.3543845291991907,59.440202917885856,13.409061110597369,0.6191687803946443,1,1.5681366893625017,None,6734.446341145581,8768.710639188965,1,2034.2642980433839
2023-03-27,0.8425717701922785,0.28524954535785574,36.8291263677729,0.32671530943317695,60.531654600301444,15.572851460792299,0.63053806875314,0,2.9358254749878934,None,6522.440991712398,8535.930652082823,1,2013.4896603704256
2023-03-28,2.205108393337249,0.2771919787722995,32.82260205776425,0.2506670059428247,62.684825692284626,14.066437944647241,0.6529669342946315,1,2.96985845905337,None,6729.288477988122,8084.49454508744,1,1355.2060670993178
2023-03-29,0.3991574548097934,0.35593796108240705,34.233637276615916,0.3225820924040585,73.47252983679863,10.969642905592186,0.7653388524666525,1,3.228207673976546,None,6907.355783747258,8845.783851827797,1,1938.4280680805387
2023-03-30,0.19738180301506175,0.2995004878162715,33.36690765041182,0.2871700171615299,58.95813837074435,7.644254144700024,0.6141472746952537,0,1.6716003646269608,Material_Availability,7177.734017014386,8355.893658991763,1,1178.1596419773769
2023-03-31,0.9990755343555142,0.3168423206175733,34.20460645048475,0.341962126604273,65.51885481245087,15.062331040929879,0.6824880709630299,2,0.009759432385862136,Weather,7019.183532432961,8319.73380138199,1,1300.5502689490286
2023-04-01,0.44236796894494074,0.23125560154253405,34.164067011631346,0.37844525545154706,61.651679625040806,7.361652817612306,0.642204996094175,1,1.2380095960309878,Weather,7759.518641974201,8742.068348605659,1,982.5497066314574
2023-04-02,3.4920010565694772,0.24410110068599533,34.419727749911495,0.3834234940630825,60.19188541210358,9.446587986083658,0.626998806376079,0,0.4941092077295913,Safety_Clearance,7586.77243781602,8663.773182202218,1,1077.0007443861978
2023-04-03,1.8941808565394893,0.22639974287468695,31.030943623896295,0.3779853026619096,62.12527800451556,8.37789424156897,0.647138312547037,0,0.8367765356088654,Safety_Clearance,7201.972902912578,8585.748822120639,1,1383.7759192080603
2023-04-04,0.14323389994930993,0.19797790745522598,35.837366378049836,0.41041449537058955,76.39288841149381,12.895385520897538,0.7957592542863939,0,0.21472861533799872,Equipment,6939.766361761023,8292.441713224418,1,1352.6753514633947
2023-04-05,0.9632896859501233,0.2229820097563961,33.56739679132215,0.33839821194521247,58.57467083738406,9.216827653200902,0.6101528212227507,2,1.72368919309058,Equipment,7037.650570902272,8487.434653967754,1,1449.7840830654814
2023-04-06,1.1270705833240908,0.2670840671249823,33.99828348826525,0.385279903990089,68.63468896033504,30.209298676580406,0.7149446766701566,2,1.3763181617392386,Equipment,6961.774323174283,8768.935527033029,1,1807.1612038587455
2023-04-07,3.5239700059270307,0.20831865366755062,30.751027287751192,0.43314160594526097,68.49917685847369,12.34793251701854,0.7135330922757676,3,1.1486117449399624,None,7210.144072872663,8113.782979442275,1,903.6389065696121
2023-04-08,4.397250873409343,0.19884666979293528,34.564358680964915,0.358995062698534,65.52434284483162,11.10677502258479,0.6825452379669961,1,0.8212205343419052,Weather,7907.551873618981,8756.089988181542,1,848.5381145625615
2023-04-09,1.0591522922935428,0.276940662866755,33.57900913480198,0.2384920465638004,60.614963594047396,11.677152903100456,0.631405870771327,0,0.7116148627919803,Weather,7783.088862012107,8587.691500572833,1,804.6026385607265
2023-04-10,3.250940580571073,0.27380224212834237,34.113969117807216,0.29292951437643505,72.41723298992466,22.580436972940614,0.7543461769783818,0,0.8322309719873755,None,6647.346928936211,8334.286838275943,1,1686.9399093397315
2023-04-11,2.897876362281865,0.2896408076163272,32.04993211956675,0.37204864104248775,65.00476219943016,26.62661515827996,0.6771329395773975,0,1.499749156832893,Equipment,6946.725375607479,8940.184060557385,1,1993.4586849499065
2023-04-12,0.15806736882831457,0.2608573244205714,32.03161094603241,0.24123658725580854,60.91595105070917,20.310343441933803,0.6345411567782204,1,0.2997258275798438,Equipment,7237.309855820636,8250.431708268323,1,1013.1218524476872
2023-04-13,0.2544809195224679,0.30523935797971424,34.100817673423926,0.3773531036589683,61.08273967763218,11.875356150622475,0.6362785383086687,2,0.0459922523307361,None,8202.239135952443,8311.20411139966,1,108.96497544721751
2023-04-14,0.6630578418958304,0.22626907536143237,33.83146643311554,0.32567714342674525,70.53286304745428,12.10021254547254,0.7347173234109821,3,0.6965253790656419,Safety_Clearance,7850.1520386707425,8333.971832885545,1,483.81979421480264
2023-04-15,2.386790084133386,0.317972288819594,33.02251144331348,0.4159315323486576,59.11454907593952,9.844124521256196,0.6157765528743699,4,0.232284133567142,None,6468.961077567243,8135.274959197639,1,1666.3138816303963
2023-04-16,0.21269697402392515,0.2676347774818217,30.475482847047594,0.2686964561386584,64.39519169158213,11.405165993641237,0.6707832467873138,0,1.5288171859229003,None,6936.70956057665,8626.776964721874,1,1690.067404145224
2023-04-17,1.9863893153643672,0.2120855587414513,38.2598272416126,0.36153014815832524,62.467240940060165,12.168473818124145,0.6507004264589601,0,1.2779096463417314,None,7661.974824593191,8340.506876009093,1,678.5320514159012
2023-04-18,0.0005536129638140815,0.3036438896282406,35.11057065372692,0.2931921609158529,68.05424710321792,21.607632361872785,0.7088984073251867,1,8.51026601476368,Safety_Clearance,5471.186645815798,8324.68519877172,1,2853.4985529559217
2023-04-19,2.203112896319218,0.273378818742259,32.05458474756524,0.30190368110786703,62.00125369128679,11.809163226696077,0.6458463926175707,1,0.00998040951622007,None,7642.238204371198,8432.047675010654,1,789.8094706394559
2023-04-20,6.277463557683529,0.27250706459520546,34.06111676491657,0.29707443419556256,64.76145331503322,17.115431876871853,0.6745984720315961,1,1.524730198853419,Material_Availability,6145.091291527912,8533.789333269466,1,2388.6980417415534
2023-04-21,4.140095738575329,0.3169271957633766,32.71565824291427,0.3225626742829722,62.10811752525957,8.266124178302208,0.6469595575547872,2,0.8163037986268482,Safety_Clearance,7151.129341407681,8485.729082264375,1,1334.5997408566946
2023-04-22,2.977358121363486,0.30240337864047384,34.17145359096277,0.388171166241696,71.32782280204941,9.389989230106535,0.7429981541880146,0,7.10369533986944,None,6312.057020431488,8390.489057191287,1,2078.4320367597993
2023-04-23,0.6692750972123035,0.26464397139661394,35.57555899326098,0.423562247225449,61.368405824441076,10.441978218082609,0.6392542273379279,2,1.6062229072506007,None,8436.151890997113,8753.292387030013,1,317.14049603290005
2023-04-24,0.1032689329478226,0.1908044148056409,32.542593018249185,0.3703877360991649,63.79879585347715,9.101304913853193,0.664570790140387,0,2.0754075977571356,None,7548.20803376879,8397.143374192969,1,848.9353404241783
2023-04-25,4.33835898911692,0.29937540718789096,36.150592407317745,0.3664557824053184,62.74136814672592,18.966213362407807,0.6535559181950616,1,5.0904820454622834,None,6691.418911309963,8474.592192176347,1,1783.1732808663846
2023-04-26,0.26217577219945576,0.2180069127845431,33.02346342769722,0.35489139130306113,61.40590587621905,8.799943404260441,0.6396448528772818,0,0.17884799834048018,Safety_Clearance,7273.0735569399185,8747.42831040838,1,1474.3547534684621
2023-04-27,0.08395529879452387,0.2840209877379645,33.06697312644751,0.34054010648850275,70.09099544873911,6.826359036616962,0.7301145359243657,0,3.187296111054014,Weather,8521.129996995358,8365.607946871098,0,-155.5220501242602
2023-04-28,1.7125443620121903,0.28335572074421406,33.62513503391358,0.34028193671936197,65.19850428610167,30.621903022009782,0.6791510863135591,2,0.5356438027617485,None,5400.120340657487,8311.000646600469,1,2910.880305942982
2023-04-29,1.5271036805659388,0.2639546445875916,35.964241416437815,0.4169258361957903,69.42048937744778,19.215077390437003,0.7231300976817476,1,0.7207248070375536,None,7169.705950229755,8423.826260959411,1,1254.120310729656
2023-04-30,0.39803740049971814,0.25868455180804395,30.300767498070364,0.3535757652167965,66.34230992376561,9.951487806701607,0.6910657283725585,2,3.0631547616500616,None,6980.497779022446,8551.913260663914,1,1571.4154816414684
2023-05-01,1.4718359567113053,0.27958110285562054,35.543300233794064,0.34162431719016406,59.619717999709096,10.923749617566816,0.6210387291636363,4,1.3032754868072318,None,7498.638881474255,8677.44932459833,1,1178.8104431240754
2023-05-02,0.5868351562597685,0.31630975891212754,33.45927990693551,0.40686251976144827,65.58432039541024,23.63911904993315,0.6831700041188566,0,1.2995570366592482,None,6676.171396676122,8495.94213320003,1,1819.7707365239075
2023-05-03,2.9169086364832806,0.3247841509749297,32.01063284679292,0.35717592817361843,62.83101426059632,7.08300126465414,0.6544897318812116,2,0.7939069279171915,None,6731.850602108502,8079.256265092974,1,1347.4056629844717
2023-05-04,3.6270501466314857,0.2382233791053051,36.827908478178244,0.2303719601344165,59.973808840880565,9.571000341126116,0.6247271754258392,1,0.08316398097345908,None,8335.983102928169,8464.793456684907,1,128.81035375673855
2023-05-05,0.7796614986360236,0.26955049247121726,31.967646091300942,0.37455607563932997,61.92397458120303,15.136210977595013,0.6450414018875316,3,1.7977710327949699,Weather,6356.394772054607,8658.777195572857,1,2302.38242351825
2023-05-06,6.1558517906114565,0.29233035317028805,34.15288901639456,0.3484740756537963,63.64173653265357,9.32102124098443,0.6629347555484747,2,2.390280912537785,None,6437.772748740223,8601.165325602464,1,2163.392576862241
2023-05-07,0.995203641726848,0.20780307488487737,30.372834057748953,0.35433776815295903,64.65162342540435,26.912239453920243,0.6734544106812953,0,2.073410585357471,None,5415.832667059006,8344.974565630104,1,2929.141898571098
2023-05-08,5.317329209133681,0.2814012081476324,33.271651475271035,0.42028120483704073,66.9422217945366,24.247481057006944,0.6973148103597562,0,2.4761053900494043,None,5103.661553228391,8284.766014916418,1,3181.104461688027
