borehole_id,latitude,longitude,from_depth_m,to_depth_m,lithology,mn_pct,fe_pct,sio2_pct
BH0009,21.39543082304897,80.20563808177963,106.20120163974656,120.4939909401165,Quartzite,6.054446524930032,21.747634416769664,37.38261264152517
BH0009,21.39543082304897,80.20563808177963,120.4939909401165,122.64344752563159,Manganese_Ore,39.63686944893332,13.63022988465318,15.208112642595228
BH0010,21.34435051407042,80.45470426304034,0.0,13.817351193606491,Manganiferous_Rock,16.333872157405082,13.218767554364753,25.925047375920443
BH0010,21.34435051407042,80.45470426304034,13.817351193606491,27.011845851512927,Quartzite,6.292865409624023,18.82793761968517,38.012092652677566
BH0010,21.34435051407042,80.45470426304034,27.011845851512927,39.12734436823901,Quartzite,6.8138448158398965,14.69971852886484,47.99691212147407
BH0010,21.34435051407042,80.45470426304034,39.12734436823901,44.210408904271446,Waste,5.313749498143032,21.37489672873649,64.4786811189737
BH0010,21.34435051407042,80.45470426304034,44.210408904271446,56.832428651782166,Manganiferous_Rock,22.420165798120067,16.043427996823027,28.448547928161734
BH0010,21.34435051407042,80.45470426304034,56.832428651782166,63.68823026119651,Schist,6.62340540714236,25.656445295421957,31.829534381572252
BH0010,21.34435051407042,80.45470426304034,63.68823026119651,78.42517561033833,Waste,2.0637524190103895,21.920693249541472,37.8374089798806
BH0010,21.34435051407042,80.45470426304034,78.42517561033833,86.45675553015406,Waste,6.572809599030294,20.57651943349487,42.48891192844476
BH0010,21.34435051407042,80.45470426304034,86.45675553015406,100.81848854327168,Laterite,8.999540263839704,11.897820746736832,34.76496476122384
BH0010,21.34435051407042,80.45470426304034,100.81848854327168,111.78086592806359,Manganese_Ore,22.400641772409635,12.868761974608846,13.485416664936363
BH0011,21.588257910901575,80.27309252437415,0.0,9.103694780344902,Manganiferous_Rock,20.427610762222923,13.037922066501295,13.38040330808985
BH0011,21.588257910901575,80.27309252437415,9.103694780344902,16.287884140524575,Manganese_Ore,25.813752068319587,11.305379516531008,11.119978697417574
BH0011,21.588257910901575,80.27309252437415,16.287884140524575,27.227483212445122,Waste,2.9740383265188814,9.893053252291107,46.273611440066176
BH0011,21.588257910901575,80.27309252437415,27.227483212445122,40.771475894996776,Laterite,6.835884113413113,20.505299831921505,45.618166196620315
BH0011,21.588257910901575,80.27309252437415,40.771475894996776,50.17589361858322,Waste,6.391226929315892,14.295371712076149,43.28326778966078
BH0011,21.588257910901575,80.27309252437415,50.17589361858322,62.86305443952872,Manganese_Ore,31.506974915325117,10.6188684787883,7.118446461155742
BH0011,21.588257910901575,80.27309252437415,62.86305443952872,76.40240669528905,Schist,8.138239309064588,13.055580936596101,50.9225461499704
BH0011,21.588257910901575,80.27309252437415,76.40240669528905,89.55980131595794,Waste,4.392666547174899,18.585290149535,52.32254840425237
BH0011,21.588257910901575,80.27309252437415,89.55980131595794,96.46111808190528,Manganiferous_Rock,24.109684543617462,15.30421541794953,3.2425325899726865
BH0011,21.588257910901575,80.27309252437415,96.46111808190528,101.9725609649509,Waste,5.582821650133473,18.923766617028758,24.559956728235797
BH0012,21.52562254932725,80.44905336942264,0.0,11.474021238403992,Manganiferous_Rock,18.812289040869327,21.063195308085525,30.298153422634915
BH0012,21.52562254932725,80.44905336942264,11.474021238403992,20.142199157908493,Schist,3.1361797702510685,18.379363908739954,72.00583905747851
BH0012,21.52562254932725,80.44905336942264,20.142199157908493,25.923987632412995,Waste,2.1013442709546144,13.659626299263438,55.49073792053875
BH0012,21.52562254932725,80.44905336942264,25.923987632412995,38.916821831449234,Waste,7.123209040451524,14.698206350923366,47.905362276418415
BH0012,21.52562254932725,80.44905336942264,38.916821831449234,50.13179580489998,Waste,3.291363656507066,11.035145348349051,60.3165636079323
BH0012,21.52562254932725,80.44905336942264,50.13179580489998,60.41729460178679,Waste,6.218728770537182,13.687146151212168,54.551162322058175
BH0012,21.52562254932725,80.44905336942264,60.41729460178679,74.12253778022054,Laterite,6.9560071285998095,3.2781369946738987,52.119456886024665
BH0012,21.52562254932725,80.44905336942264,74.12253778022054,82.09359929671959,Waste,6.561676124394299,15.919851394232454,32.37577698505406
BH0012,21.52562254932725,80.44905336942264,82.09359929671959,94.14819760407622,Schist,5.08907474430418,19.73045702733631,35.2005798608308
BH0012,21.52562254932725,80.44905336942264,94.14819760407622,103.87662705462317,Manganese_Ore,27.750783624751406,16.666417412396036,22.9594686420866
BH0012,21.52562254932725,80.44905336942264,103.87662705462317,105.34938050924497,Manganese_Ore,37.77688849900651,15.124293832075539,18.367194738268957
BH0013,21.22391846876602,80.37298782980426,0.0,12.05849848192095,Waste,2.569998321082783,24.133735086277927,50.729359583015786
BH0013,21.22391846876602,80.37298782980426,12.05849848192095,24.61981209085982,Laterite,0.0,18.71326713115045,51.895818425870374
BH0013,21.22391846876602,80.37298782980426,24.61981209085982,34.30201715665454,Schist,6.772345138340619,13.43259430793297,58.75650232400498
BH0013,21.22391846876602,80.37298782980426,34.30201715665454,41.84521664839761,Schist,4.081505340590115,22.038803075155275,30.408123568839176
BH0013,21.22391846876602,80.37298782980426,41.84521664839761,55.06801071486463,Quartzite,7.088237861070215,16.56980218991496,27.46012182537953
BH0013,21.22391846876602,80.37298782980426,55.06801071486463,55.62974727329231,Manganiferous_Rock,19.127785925997653,10.999217889114039,22.27014760570862
BH0014,21.47715978718062,80.29018748484647,0.0,8.157644455297008,Quartzite,0.0,26.685570052311697,54.69856813995054
BH0014,21.47715978718062,80.29018748484647,8.157644455297008,16.051831549516038,Quartzite,5.1517150591932515,15.857985950941774,28.574516937171467
BH0014,21.47715978718062,80.29018748484647,16.051831549516038,22.14354665046751,Manganiferous_Rock,21.485407492269694,11.978448673854663,16.629314363513934
BH0014,21.47715978718062,80.29018748484647,22.14354665046751,36.57566629621505,Schist,4.422882998204958,27.274022502913283,73.69010265523583
BH0014,21.47715978718062,80.29018748484647,36.57566629621505,45.43225542007671,Manganese_Ore,29.693213430040025,3.660216823499754,20.374469537400646
BH0014,21.47715978718062,80.29018748484647,45.43225542007671,57.53149146115956,Manganiferous_Rock,24.260786485518082,15.162219447255133,30.806113833198847
BH0014,21.47715978718062,80.29018748484647,57.53149146115956,62.86690789047082,Schist,7.442140481811073,20.058668965190826,40.47004105625846
BH0014,21.47715978718062,80.29018748484647,62.86690789047082,68.22892727532341,Quartzite,7.555329546873885,12.516752230850363,68.1473758673553
BH0014,21.47715978718062,80.29018748484647,68.22892727532341,76.66481285016957,Quartzite,9.262313918583784,20.69053017682176,19.43189709808128
BH0014,21.47715978718062,80.29018748484647,76.66481285016957,89.71158323651706,Laterite,8.428637401883366,19.124508782226894,49.993547600822
BH0014,21.47715978718062,80.29018748484647,89.71158323651706,96.43524015624551,Waste,6.916314382312304,19.39810097700191,28.12371042154244
BH0014,21.47715978718062,80.29018748484647,96.43524015624551,103.91847921265466,Quartzite,2.072763884319738,16.449866198081406,46.369338268772054
BH0014,21.47715978718062,80.29018748484647,103.91847921265466,115.83803204196701,Manganiferous_Rock,13.975321892383082,11.343557930050897,27.779761073176157
BH0014,21.47715978718062,80.29018748484647,115.83803204196701,122.28322524035787,Schist,2.6037620243429744,24.703412319061567,35.52272018770013
BH0014,21.47715978718062,80.29018748484647,122.28322524035787,133.2089280075641,Manganiferous_Rock,19.65332682345897,7.029514115599861,26.38977708982453
BH0014,21.47715978718062,80.29018748484647,133.2089280075641,136.50610641412004,Schist,6.966149475948969,9.860219637623521,74.08581897038408
BH0015,21.336649246846353,80.31363788562925,0.0,5.6564428778485585,Schist,6.789903356397513,23.96441865219257,65.11672159132408
BH0015,21.336649246846353,80.31363788562925,5.6564428778485585,20.537113530383408,Quartzite,5.3570466034652515,13.94687098303374,41.45592790486286
BH0015,21.336649246846353,80.31363788562925,20.537113530383408,32.210552753959696,Manganese_Ore,29.848776921584154,11.249947298230484,17.440851222749874
BH0015,21.336649246846353,80.31363788562925,32.210552753959696,43.300817011516656,Laterite,4.45780161286312,20.96627157444275,55.806362995360175
BH0015,21.336649246846353,80.31363788562925,43.300817011516656,50.00006206229205,Manganiferous_Rock,22.956378063111952,10.461887697949727,20.458448872772216
BH0015,21.336649246846353,80.31363788562925,50.00006206229205,59.86722146861911,Quartzite,4.562422841173043,22.177733627896234,46.517297660834124
BH0015,21.336649246846353,80.31363788562925,59.86722146861911,72.95210345526282,Waste,2.315481804667595,7.816387618674083,46.02287594712836
BH0015,21.336649246846353,80.31363788562925,72.95210345526282,87.38267527588658,Manganiferous_Rock,18.68645928854024,11.442592350207464,20.91450253346432
BH0015,21.336649246846353,80.31363788562925,87.38267527588658,95.45403305437974,Laterite,6.46419437992815,21.600229700051695,57.70091952323908
BH0015,21.336649246846353,80.31363788562925,95.45403305437974,106.4921883053699,Quartzite,1.0572664228887825,31.310434354219005,68.89088465970956
BH0015,21.336649246846353,80.31363788562925,106.4921883053699,113.3115952645596,Waste,7.126429413626696,19.512450369563883,35.82099587749981
BH0015,21.336649246846353,80.31363788562925,113.3115952645596,121.72969728321758,Waste,0.0,10.817537313943081,50.73252947733998
BH0015,21.336649246846353,80.31363788562925,121.72969728321758,131.81419357520753,Schist,3.6798868575701222,21.32612504190018,36.8870611881566
BH0015,21.336649246846353,80.31363788562925,131.81419357520753,138.21734428459735,Manganese_Ore,31.374930274783377,12.3773860941178,9.047982632412799
BH0015,21.336649246846353,80.31363788562925,138.21734428459735,145.84814392475602,Waste,4.723490119609508,15.175964051028208,63.47911029729848
BH0015,21.336649246846353,80.31363788562925,145.84814392475602,159.90025373653583,Manganese_Ore,27.678659629517455,9.770896906139358,18.79926348223054
BH0015,21.336649246846353,80.31363788562925,159.90025373653583,168.6771197154124,Schist,6.420234140816005,16.73049485010165,71.699821993717
BH0015,21.336649246846353,80.31363788562925,168.6771197154124,174.03131082303145,Quartzite,6.971025985900593,18.004432099631124,43.65429906664241
BH0016,21.398223028810495,80.25580114706769,0.0,12.49346019807684,Manganese_Ore,29.66994940682796,9.601483099241367,13.447390042571246
BH0016,21.398223028810495,80.25580114706769,12.49346019807684,25.51541478326434,Manganese_Ore,31.02868299328983,11.790642452681915,12.164091077784
BH0016,21.398223028810495,80.25580114706769,25.51541478326434,40.450584177660545,Waste,0.6874177672656661,26.164924276598136,56.83841843321003
BH0016,21.398223028810495,80.25580114706769,40.450584177660545,45.79185562323605,Manganiferous_Rock,18.4755807272021,12.63350129683889,22.09862744709428
BH0016,21.398223028810495,80.25580114706769,45.79185562323605,51.58532548077312,Manganiferous_Rock,15.98469210579356,10.537520510736403,20.0533199961094
BH0016,21.398223028810495,80.25580114706769,51.58532548077312,64.75807513404922,Laterite,2.8764464094815967,12.559370010780096,54.24308722838096
BH0016,21.398223028810495,80.25580114706769,64.75807513404922,75.74469487889067,Laterite,3.830713922992438,11.149480555202087,26.34057040036185
BH0016,21.398223028810495,80.25580114706769,75.74469487889067,88.03978200932461,Schist,6.362576246065622,13.034738421768122,28.121238807602104
BH0016,21.398223028810495,80.25580114706769,88.03978200932461,96.6952872981137,Quartzite,1.0247219211994198,31.720043345086502,50.24852526418202
BH0016,21.398223028810495,80.25580114706769,96.6952872981137,102.73511046499661,Manganese_Ore,28.471517906396187,8.982955092048769,27.028897248613628
BH0016,21.398223028810495,80.25580114706769,102.73511046499661,113.4386397329477,Manganiferous_Rock,6.041431796646213,19.405609234421952,23.933181945753468
BH0016,21.398223028810495,80.25580114706769,113.4386397329477,123.17715418338786,Waste,3.8725889038931665,19.304033723104798,45.54753577581749
BH0017,21.472736541381476,80.10424166795099,0.0,14.554691938864975,Manganese_Ore,33.35439320429781,11.606804271421895,18.01934063213849
BH0017,21.472736541381476,80.10424166795099,14.554691938864975,23.23260245987411,Waste,7.29663809791885,19.107825195921478,40.40122665631512
BH0017,21.472736541381476,80.10424166795099,23.23260245987411,34.16702093150045,Quartzite,9.733901286724684,19.08294524285562,40.89717762388284
BH0017,21.472736541381476,80.10424166795099,34.16702093150045,42.9768992172183,Laterite,3.3315780226262692,14.105249161430578,18.50706383361511
BH0017,21.472736541381476,80.10424166795099,42.9768992172183,57.04984037085414,Manganese_Ore,37.76487930047163,15.586313765308784,19.5129911229882
BH0017,21.472736541381476,80.10424166795099,57.04984037085414,62.80020264455719,Manganese_Ore,30.810744646717886,5.406203695400588,19.35902773870264
BH0017,21.472736541381476,80.10424166795099,62.80020264455719,68.87500484981976,Laterite,4.578271324793075,21.247244212973076,54.11847892291615
BH0017,21.472736541381476,80.10424166795099,68.87500484981976,79.46515907119353,Waste,6.836696391869557,21.331168396282408,40.523743344573006
BH0017,21.472736541381476,80.10424166795099,79.46515907119353,91.15709356977167,Manganese_Ore,36.62412070340957,9.445486974278314,21.894723261254114
BH0017,21.472736541381476,80.10424166795099,91.15709356977167,101.29864482004172,Manganiferous_Rock,18.805349022286055,8.547672963217986,2.9282206574906446
BH0017,21.472736541381476,80.10424166795099,101.29864482004172,108.73861227836488,Manganiferous_Rock,17.89836707536362,14.498333573516645,22.59229575407183
BH0018,21.218794843167593,80.41033820842327,0.0,9.653662668894937,Waste,4.040812655863646,12.266789301031444,69.82734753397399
BH0018,21.218794843167593,80.41033820842327,9.653662668894937,16.66592349254885,Quartzite,5.167042990405808,22.834543029342544,24.060612381433224
BH0018,21.218794843167593,80.41033820842327,16.66592349254885,28.90235058056774,Manganese_Ore,31.569698897115085,10.07004643121988,25.383747305356195
BH0018,21.218794843167593,80.41033820842327,28.90235058056774,39.55309912834128,Laterite,7.710514309155728,23.7698303729893,35.04900176742218
BH0018,21.218794843167593,80.41033820842327,39.55309912834128,47.53430886216304,Manganese_Ore,31.279733499386374,13.320815832930649,17.658382870638544
BH0018,21.218794843167593,80.41033820842327,47.53430886216304,62.27577980703801,Waste,12.301289198501728,18.029257434173413,40.338508409509544
BH0018,21.218794843167593,80.41033820842327,62.27577980703801,69.48688659994933,Schist,3.5742208101849817,10.725193750157509,48.3438807188005
BH0018,21.218794843167593,80.41033820842327,69.48688659994933,76.39022974310474,Waste,6.49401336760232,10.477795417991356,45.5630346521124
BH0018,21.218794843167593,80.41033820842327,76.39022974310474,87.59658803787498,Waste,0.6144333866249836,19.775924282774838,37.065630213207044
BH0018,21.218794843167593,80.41033820842327,87.59658803787498,99.93964330522826,Manganiferous_Rock,28.04778282075304,11.100703619551666,25.06075240958569
BH0018,21.218794843167593,80.41033820842327,99.93964330522826,103.09376227085643,Schist,10.562430306650331,19.366944948441454,40.46068712539136
BH0019,21.30476175623631,80.48945536359571,0.0,12.57598407792131,Waste,3.0211660385841514,17.13834550073235,25.28939918046101
